FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,FFT_W,ANTHRO_MIN,ANTHRO_MAX,BIO_MIN,BIO_MAX,LEFT_CHANNEL,RIGHT_CHANNEL
LA0020090608-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.659753733452097,NA 
LA0020090608-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.586537730820847,NA 
LA0020090611-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.988851793364419,NA 
LA0020090611-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.951026650657926,NA 
LA0020090611-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.964437994695707,NA 
LA0020090611-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.883972429426537,NA 
LA0020090611-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.954240934863743,NA 
LA0020090612-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.945945140829259,NA 
LA0020090612-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.864029787109698,NA 
LA0020090612-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.890370574279056,NA 
LA0020090612-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.288945123873659,NA 
LA0020090612-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.780706592779215,NA 
LA0020090613-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.853196232897226,NA 
LA0020090613-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.877500870809636,NA 
LA0020090613-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.814250570647898,NA 
LA0020090613-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.844725594475108,NA 
LA0020090613-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.743492245505159,NA 
LA0020090614-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.404549070205722,NA 
LA0020090614-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.594136059394182,NA 
LA0020090614-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.808259935970835,NA 
LA0020090614-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.936513425761956,NA 
LA0020090614-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.881495507042974,NA 
LA0020090615-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.887445044388329,NA 
LA0020090615-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.843885717574706,NA 
LA0020090615-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.876229886588476,NA 
LA0020090615-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.795427536217022,NA 
LA0020090615-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.835871829603147,NA 
LA0020090616-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.927838998621501,NA 
LA0020090616-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.859040908550681,NA 
LA0020090616-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.895540800766785,NA 
LA0020090616-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.861481641137986,NA 
LA0020090616-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.933253731356162,NA 
LA0020090617-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.881440276555091,NA 
LA0020090617-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.871899841177997,NA 
LA0020090617-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.905581011689414,NA 
LA0020090617-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.863557510402315,NA 
LA0020090617-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.794164700875105,NA 
LA0020090618-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.86859449268769,NA 
LA0020090618-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.734269915917242,NA 
LA0020090618-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.897310988599603,NA 
LA0020090618-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.783059356827712,NA 
LA0020090618-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.87795665574489,NA 
LA0020090619-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.882199651381609,NA 
LA0020090619-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.797241537899391,NA 
LA0020090619-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.838328093931877,NA 
LA0020090619-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.833213320013472,NA 
LA0020090619-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.937416743113511,NA 
LA0020090620-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.298095523200871,NA 
LA0020090620-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.602234905106372,NA 
LA0020090620-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.399307009944124,NA 
LA0020090620-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.863062360728882,NA 
LA0020090620-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.984182153942878,NA 
LA0020090621-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.909632677550911,NA 
LA0020090621-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.881566199451727,NA 
LA0020090621-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.619531933648206,NA 
LA0020090621-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.566083388939333,NA 
LA0020090621-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.85064113681032,NA 
LA0020090622-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.917816630606093,NA 
LA0020090622-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.900241629940805,NA 
LA0020090622-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.818130205048295,NA 
LA0020090622-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.783186165852816,NA 
LA0020090622-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.854602942245407,NA 
LA0020090623-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.915783620429776,NA 
LA0020090623-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.821622224886447,NA 
LA0020090623-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.874507603177834,NA 
LA0020090623-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.763472747962074,NA 
LA0020090623-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.870173718881634,NA 
LA0020090624-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.97015618652873,NA 
LA0020090624-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.960681294595888,NA 
LA0020090624-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.965991254504771,NA 
LA0020090624-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.771797661557838,NA 
LA0020090624-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.918928135613986,NA 
LA0020090625-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.93153787801105,NA 
LA0020090625-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.961753735997947,NA 
LA0020090625-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.90947152276921,NA 
LA0020090625-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.74737737014244,NA 
LA0020090625-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.804513062702096,NA 
LA0020100601-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.452553674149178,NA 
LA0020100601-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.872085875593598,NA 
LA0020100601-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.739295602635783,NA 
LA0020100601-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.57792350525892,NA 
LA0020100601-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.760532975998867,NA 
LA0020100602-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.872680315507143,NA 
LA0020100602-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.973813709633405,NA 
LA0020100602-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.95461952284273,NA 
LA0020100602-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.928183372746128,NA 
LA0020100602-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.955061687187159,NA 
LA0020100603-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.581779360099612,NA 
LA0020100603-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.882467191228256,NA 
LA0020100603-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.983593272069114,NA 
LA0020100603-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.977282282346916,NA 
LA0020100603-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.868101191080738,NA 
LA0020100604-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.98647137033026,NA 
LA0020100604-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.978770082739595,NA 
LA0020100604-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.914178586296599,NA 
LA0020100604-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.942795726987102,NA 
LA0020100604-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.982144795635001,NA 
LA0020100605-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.700403363267288,NA 
LA0020100605-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.867127833015336,NA 
LA0020100605-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.846302124988805,NA 
LA0020100605-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.511579441780659,NA 
LA0020100605-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.862244216889901,NA 
LA0020100606-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.142429503107743,NA 
LA0020100606-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.183660270838609,NA 
LA0020100606-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.18244002023093,NA 
LA0020100606-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.204653197840658,NA 
LA0020100606-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.162718851573324,NA 
LA0020100607-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.965912663286813,NA 
LA0020100607-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.892060827924337,NA 
LA0020100607-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.905696445818532,NA 
LA0020100607-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.695946431215822,NA 
LA0020100607-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.0604789089524896,NA 
LA0020100608-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.922399783395005,NA 
LA0020100608-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.873576578367201,NA 
LA0020100608-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.939221449289199,NA 
LA0020100608-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.947715790931472,NA 
LA0020100608-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.925707310576057,NA 
LA0020100609-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.67038273932242,NA 
LA0020100609-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.294710324070835,NA 
LA0020100609-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.480785336129756,NA 
LA0020100609-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.407030332828802,NA 
LA0020100609-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.655790562450385,NA 
LA0020100610-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.814468203200302,NA 
LA0020100610-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.770416642807277,NA 
LA0020100610-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.855778049331915,NA 
LA0020100610-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.536670255314669,NA 
LA0020100610-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.30422688740793,NA 
LA0020100611-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.778811133796833,NA 
LA0020100611-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.874759188632425,NA 
LA0020100611-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.712071311561885,NA 
LA0020100611-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.741869469310997,NA 
LA0020100611-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.723363294066871,NA 
LA0020100612-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.581472858184934,NA 
LA0020100612-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.800729589474614,NA 
LA0020100612-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.447820752032511,NA 
LA0020100612-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.517136803910668,NA 
LA0020100612-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.703113306565984,NA 
LA0020100613-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.944118907198201,NA 
LA0020100613-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.744605067758701,NA 
LA0020100613-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.940539362263881,NA 
LA0020100613-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.915491028226893,NA 
LA0020100613-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.651138685641643,NA 
LA0020100614-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.928337346981051,NA 
LA0020100614-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.813232859825675,NA 
LA0020100614-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.827249484618653,NA 
LA0020100614-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.758623378960491,NA 
LA0020100614-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.74001149567573,NA 
LA0020100615-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.831129941691765,NA 
LA0020100615-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.0718667754641279,NA 
LA0020100615-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.451797409171678,NA 
LA0020100615-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.419019128045691,NA 
LA0020100615-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.711030859039975,NA 
LA0020100616-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.780520702358921,NA 
LA0020100616-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.511981144558968,NA 
LA0020100616-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.316719475094211,NA 
LA0020100616-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.390137950577446,NA 
LA0020100616-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.259768395478079,NA 
LA0020100617-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.944656878776963,NA 
LA0020100617-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.924522833601317,NA 
LA0020100617-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.843764872676366,NA 
LA0020100617-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.940794350836054,NA 
LA0020100617-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.802535867795203,NA 
LA0020100618-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.856423375129193,NA 
LA0020100618-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.867135450480355,NA 
LA0020100618-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.785537256265588,NA 
LA0020100618-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.760309610162634,NA 
LA0020100618-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.73001373560687,NA 
LA0020100619-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.862424093740928,NA 
LA0020100619-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.958116069765726,NA 
LA0020100619-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.447199649392717,NA 
LA0020100619-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.865096845428602,NA 
LA0020100619-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.792900007198627,NA 
LA0020100620-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.961294134057011,NA 
LA0020100620-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.937018841874,NA 
LA0020100620-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.917220067555445,NA 
LA0020100620-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.831772978939844,NA 
LA0020100620-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.911328010356681,NA 
LA0020100621-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.79737423636986,NA 
LA0020100621-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.891593574743594,NA 
LA0020100621-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.681902467091421,NA 
LA0020100621-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.926140304573246,NA 
LA0020100621-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.951217539378075,NA 
LA0020100622-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.34767911949851,NA 
LA0020100622-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.600180200741965,NA 
LA0020100622-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.161846283600862,NA 
LA0020100622-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.245332280700815,NA 
LA0020100622-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.38118623275749,NA 
LA0020100623-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.934499783613925,NA 
LA0020100623-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.945883773388042,NA 
LA0020100623-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.761706740441477,NA 
LA0020100623-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.9794141967393,NA 
LA0020100623-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.872807933563399,NA 
LA0020100624-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.800032952120756,NA 
LA0020100624-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.878965144652497,NA 
LA0020100624-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.566834264779202,NA 
LA0020100624-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.665073067156832,NA 
LA0020100624-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.775845419594054,NA 
LA0020100625-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.748482648465844,NA 
LA0020100625-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.457729933354584,NA 
LA0020100625-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.0792058974074692,NA 
LA0020100625-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.676754012415154,NA 
LA0020100625-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.655370408073057,NA 
LA0020100626-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.617679814792874,NA 
LA0020100626-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.587857196533597,NA 
LA0020100626-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.782973945192092,NA 
LA0020100626-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.778977777711831,NA 
LA0020100626-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.856457045590561,NA 
LA0020100627-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.838682474898271,NA 
LA0020100627-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.823441713652097,NA 
LA0020100627-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.341202189402437,NA 
LA0020100627-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.820229867314346,NA 
LA0020100627-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.874739144078527,NA 
LA0020100628-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.615338014431432,NA 
LA0020100628-060000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.721188739665887,NA 
LA0020100628-063000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.290648321048697,NA 
LA0020100628-070000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,-0.0430660396940467,NA 
LA0020100628-073000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.762745713543321,NA 
LA0020100629-053000.wav,22050,16,60,1,ndsi,1024,1000,2000,2000,11000,0.929689964571413,NA 
