FILENAME,SAMPLINGRATE,BIT,DURATION,CHANNELS,INDEX,MAX_FREQ,DB_THRESHOLD,FREQ_STEPS,LEFT_CHANNEL,RIGHT_CHANNEL
LA0020100609-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.344434,NA 
LA0020100610-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.531204,NA 
LA0020100610-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.554568,NA 
LA0020100610-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.494087,NA 
LA0020100610-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.775889,NA 
LA0020100610-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.874433,NA 
LA0020100611-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.507995,NA 
LA0020100611-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.400538,NA 
LA0020100611-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.421381,NA 
LA0020100611-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.465659,NA 
LA0020100611-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.552934,NA 
LA0020100612-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.416057,NA 
LA0020100612-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.457463,NA 
LA0020100612-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.381496,NA 
LA0020100612-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.428808,NA 
LA0020100612-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.448587,NA 
LA0020100613-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.180851,NA 
LA0020100613-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.208755,NA 
LA0020100613-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.128966,NA 
LA0020100613-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.120791,NA 
LA0020100613-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.180303,NA 
LA0020100614-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.614061,NA 
LA0020100614-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.388057,NA 
LA0020100614-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.105868,NA 
LA0020100614-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.724882,NA 
LA0020100614-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.447238,NA 
LA0020100615-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.233954,NA 
LA0020100615-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.268623,NA 
LA0020100615-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.331931,NA 
LA0020100615-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.265294,NA 
LA0020100615-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.077775,NA 
LA0020100616-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.453128,NA 
LA0020100616-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.386388,NA 
LA0020100616-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.211788,NA 
LA0020100616-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.127961,NA 
LA0020100616-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.298649,NA 
LA0020100617-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.193927,NA 
LA0020100617-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.126602,NA 
LA0020100617-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.592822,NA 
LA0020100617-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.222616,NA 
LA0020100617-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.221609,NA 
LA0020100618-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.218548,NA 
LA0020100618-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.289038,NA 
LA0020100618-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.114044,NA 
LA0020100618-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.249413,NA 
LA0020100618-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.068681,NA 
LA0020100619-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.498763,NA 
LA0020100619-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.180055,NA 
LA0020100619-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.885985,NA 
LA0020100619-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.555125,NA 
LA0020100619-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.716965,NA 
LA0020100620-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.401797,NA 
LA0020100620-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.283167,NA 
LA0020100620-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.139442,NA 
LA0020100620-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.230919,NA 
LA0020100620-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.159374,NA 
LA0020100621-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.385614,NA 
LA0020100621-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.29786,NA 
LA0020100621-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.13904,NA 
LA0020100621-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.1853,NA 
LA0020100621-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.107668,NA 
LA0020100622-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.134994,NA 
LA0020100622-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.128997,NA 
LA0020100622-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.051918,NA 
LA0020100622-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.099779,NA 
LA0020100622-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.212911,NA 
LA0020100623-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.304099,NA 
LA0020100623-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.19815,NA 
LA0020100623-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.117644,NA 
LA0020100623-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.425403,NA 
LA0020100623-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.173704,NA 
LA0020100624-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.189353,NA 
LA0020100624-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.229075,NA 
LA0020100624-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.758024,NA 
LA0020100624-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.665098,NA 
LA0020100624-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.463344,NA 
LA0020100625-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.358557,NA 
LA0020100625-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.552662,NA 
LA0020100625-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.545184,NA 
LA0020100625-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.490522,NA 
LA0020100625-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.431883,NA 
LA0020100626-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.335776,NA 
LA0020100626-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.345681,NA 
LA0020100626-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.395816,NA 
LA0020100626-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.286527,NA 
LA0020100626-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.164529,NA 
LA0020100627-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.461523,NA 
LA0020100627-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.423731,NA 
LA0020100627-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.765272,NA 
LA0020100627-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.110003,NA 
LA0020100627-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.155733,NA 
LA0020100628-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.447353,NA 
LA0020100628-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.359268,NA 
LA0020100628-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.497466,NA 
LA0020100628-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.39624,NA 
LA0020100628-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.220591,NA 
LA0020100629-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.407673,NA 
LA0020100629-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.483044,NA 
LA0020100629-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.626864,NA 
LA0020100629-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.365255,NA 
LA0020100629-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.493917,NA 
LA0020100630-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.170799,NA 
LA0020100630-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.161808,NA 
LA0020100630-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.337012,NA 
LA0020100630-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.127326,NA 
LA0020100630-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.279455,NA 
LA0020110601-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.731445,NA 
LA0020110601-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.84134,NA 
LA0020110601-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.866972,NA 
LA0020110601-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.735895,NA 
LA0020110601-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.773989,NA 
LA0020110602-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.813649,NA 
LA0020110602-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.61307,NA 
LA0020110602-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.172856,NA 
LA0020110602-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.508253,NA 
LA0020110602-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.527161,NA 
LA0020110603-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.297437,NA 
LA0020110603-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.514737,NA 
LA0020110603-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.165666,NA 
LA0020110603-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.128119,NA 
LA0020110603-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.142991,NA 
LA0020110604-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.373159,NA 
LA0020110604-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.431083,NA 
LA0020110604-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.587458,NA 
LA0020110604-070000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.303694,NA 
LA0020110604-073000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.289558,NA 
LA0020110605-053000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.29762,NA 
LA0020110605-060000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.472947,NA 
LA0020110605-063000.wav,22050,16,60,1,acoustic_evenness,10000,-,1000,0.351853,NA 
